"","ID","Description_F","nsig","signsum","meanp","meanprank","setSize_F","enrichmentScore_FucoVsCtrl_F","NES_FucoVsCtrl_F","pvalue_FucoVsCtrl_F","p.adjust_FucoVsCtrl_F","qvalue_FucoVsCtrl_F","rank_FucoVsCtrl_F","leading_edge_FucoVsCtrl_F","core_enrichment_FucoVsCtrl_F","Description_M","setSize_M","enrichmentScore_FucoVsCtrl_M","NES_FucoVsCtrl_M","pvalue_FucoVsCtrl_M","p.adjust_FucoVsCtrl_M","qvalue_FucoVsCtrl_M","rank_FucoVsCtrl_M","leading_edge_FucoVsCtrl_M","core_enrichment_FucoVsCtrl_M"
"3768","GO:0060134","prepulse inhibition",0,2,0.273036183193669,2029.25,10,0.668556293623333,1.55525057078188,0.0331365755873156,0.368335045821678,0.342827078659512,800,"tags=40%, list=6%, signal=37%","Aph1b/Aph1c/Dbn1/Adora2a","prepulse inhibition",10,0.345203552771493,0.921600625946093,0.518731988472622,0.772119625137817,0.658032553821157,2884,"tags=50%, list=23%, signal=39%","Dbn1/Grin3a/Dvl1/Adora2a/Chd8"
"3769","GO:0060135","maternal process involved in female pregnancy",0,0,0.204988657740631,2231.25,34,0.443365592133719,1.37254727522578,0.0943396226415094,0.512900659240737,0.477381223005229,998,"tags=21%, list=8%, signal=19%","Junb/Prdm1/Ctsl/Esr1/Cited2/Wnt4/Il11ra1","maternal process involved in female pregnancy",34,-0.329581304013098,-0.988026802528719,0.496153846153846,0.758559107936231,0.646475715379572,2098,"tags=21%, list=17%, signal=17%","Mapk1/Mapk3/Tmed2/Pla2g4a/Epor/Prdx3/Ctsb"
"3770","GO:0060142","regulation of syncytium formation by plasma membrane fusion",0,0,0.27137558768763,1696,27,0.47632418342754,1.39465944799404,0.0904522613065327,0.507038297075439,0.471924841599301,891,"tags=22%, list=7%, signal=21%","Adgrb1/Il36g/Cxcl10/Gdf15/Rapgef3/Ehd1","regulation of syncytium formation by plasma membrane fusion",25,-0.418833211644029,-1.19251800718285,0.258530183727034,0.565207689119832,0.481693570532535,2246,"tags=52%, list=18%, signal=43%","Plekho1/Tyrobp/Mapk14/Cflar/Ehd1/Flot1/Adam9/Camk1/Trem2/Capn2/Dcstamp/Tnfsf14/Nfe2"
"3771","GO:0060143","positive regulation of syncytium formation by plasma membran",0,0,0.20376627588785,2321,21,0.38779926688097,1.07531524873016,0.358108108108108,0.760548967675917,0.707879371576476,891,"tags=19%, list=7%, signal=18%","Adgrb1/Gdf15/Rapgef3/Ehd1","positive regulation of syncytium formation by plasma membran",20,-0.454755473147963,-1.2429291860949,0.205533596837945,0.514446559419267,0.438432818280904,2246,"tags=40%, list=18%, signal=33%","Ehd1/Flot1/Adam9/Camk1/Trem2/Capn2/Dcstamp/Tnfsf14"
"3772","GO:0060147","regulation of post-transcriptional gene silencing",0,2,0.718209359469228,413.25,31,0.560427526380906,1.70274425464695,0.00998533160664814,0.232931154419627,0.216800188047077,1307,"tags=23%, list=11%, signal=20%","Tnf/Il6/Zfp36/Esr1/Ripk1/Dhx9/Zc3h12a","regulation of post-transcriptional gene silencing",31,0.409289565077466,1.58013447515854,0.017584845559465,0.157164227415389,0.133941910771946,779,"tags=23%, list=6%, signal=21%","Tnf/Il6/Zfp36/Esr1/Zc3h12a/Zc3h10/Pparg"
"3773","GO:0060148","positive regulation of post-transcriptional gene silencing",0,2,0.206078539694658,2324,18,0.545595100669482,1.45866734236979,0.0771869639794168,0.48034154241528,0.447076892663529,1245,"tags=22%, list=10%, signal=20%","Il6/Zfp36/Ripk1/Dhx9","positive regulation of post-transcriptional gene silencing",18,0.282162625361147,0.915559501487922,0.574144486692015,0.805921556573143,0.686839969851419,3644,"tags=39%, list=29%, signal=28%","Il6/Zfp36/Dhx9/Nfkb1/Ddx5/Trp53/Xpo5"
"3774","GO:0060149","negative regulation of post-transcriptional gene silencing",0,2,0.557865959776392,716.25,14,0.580586522217148,1.45742225098379,0.0754716981132075,0.477979094076655,0.444878048780488,1307,"tags=21%, list=11%, signal=19%","Tnf/Esr1/Zc3h12a","negative regulation of post-transcriptional gene silencing",14,0.569758098490574,1.7418281140656,0.0183719843948187,0.16027256176417,0.136590962969386,779,"tags=36%, list=6%, signal=34%","Tnf/Esr1/Zc3h12a/Zc3h10/Pparg"
"3775","GO:0060173","limb development",0,-2,0.0174132395958759,4876,103,-0.174764315973319,-0.744194428038315,0.96958174904943,1,0.930747922437673,1687,"tags=17%, list=14%, signal=15%","Slc39a3/Zbtb16/Rpgrip1l/Taf10/Psen2/Traf3ip1/Fuz/Kremen1/Rarg/Rab23/Mbnl1/Sox4/Cibar1/Itga6/Cacna1c/Fgfr1/Intu/Bbs7","limb development",106,-0.230160828713307,-0.823234226404333,0.791754756871036,0.922940110919814,0.786568063341409,2560,"tags=23%, list=20%, signal=18%","Rc3h2/Ift80/Lrp4/Slc39a1/Asph/Intu/Ctnnb1/Chst11/Zfp219/Fbxw4/Gna12/Gnaq/Itgb4/Prkab1/Ift140/Mbnl1/Map3k20/Fgf10/Wdpcp/Cacna1c/Itga6/Taf10/Gnas/Sp9"
"3776","GO:0060191","regulation of lipase activity",0,0,0.083426385695569,3408.75,48,0.327982013899143,1.08333226973933,0.332317073170732,0.747647732887585,0.695871574100356,1885,"tags=25%, list=15%, signal=21%","Plin5/Esr1/Camk2b/Ptafr/Rhoc/Prkcz/Apoa2/Fgfr3/Cd86/Marcks/Phb2/Hdac9","regulation of lipase activity",50,-0.249614196519852,-0.809606142136874,0.758499413833529,0.91085701598579,0.7762703457875,1875,"tags=18%, list=15%, signal=15%","Gnaq/Arhgap6/Rhoa/Bicd1/Abhd5/Sort1/Agtr1a/Htr2a/Snca"
"3777","GO:0060193","positive regulation of lipase activity",0,2,0.249129726182546,1867,37,0.381342027293968,1.1936975605451,0.226475279106858,0.666994132650762,0.620803403242814,1732,"tags=27%, list=14%, signal=23%","Plin5/Esr1/Camk2b/Ptafr/Rhoc/Prkcz/Fgfr3/Cd86/Marcks/Phb2","positive regulation of lipase activity",39,0.286820222587918,1.19050015980552,0.171717171717172,0.476012693671831,0.405677874606871,943,"tags=21%, list=8%, signal=19%","Fgf2/Nr1h3/Fgfr3/Camk2b/Itk/Txk/Esr1/Htr2b"
"3778","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shorteni",0,0,0.166805119358102,2499.5,15,0.531453814730412,1.35366495313629,0.137221269296741,0.580964169852895,0.540731194101309,361,"tags=13%, list=3%, signal=13%","Tob1/Zfp36","regulation of nuclear-transcribed mRNA poly(A) tail shorteni",15,-0.363904688559796,-0.933665893685236,0.560839160839161,0.798436555794129,0.680460939947745,1589,"tags=33%, list=13%, signal=29%","Tent4b/Tnrc6b/Ago2/Cpeb3/Pabpc1"
"3779","GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail",0,0,0.257175764338306,1967.5,13,0.63197043121327,1.55585157779334,0.0414656092908857,0.408991392186059,0.380667888572066,361,"tags=15%, list=3%, signal=15%","Tob1/Zfp36","positive regulation of nuclear-transcribed mRNA poly(A) tail",13,-0.404632008313253,-0.997799729282956,0.476539589442815,0.748056332264884,0.637524811824966,1589,"tags=31%, list=13%, signal=27%","Tnrc6b/Ago2/Cpeb3/Pabpc1"
"3780","GO:0060215","primitive hemopoiesis",0,-2,0.311925400750085,1887.5,10,-0.433815010622625,-1.08929784238415,0.368653421633554,0.766143485068573,0.713086457016733,2519,"tags=70%, list=20%, signal=56%","Ldb1/Kdm1a/Stk3/Gata1/Stk4/Gata2/Tal1","primitive hemopoiesis",10,-0.644439825369597,-1.48095509685049,0.0702290076335878,0.31034095026299,0.264485503810876,1437,"tags=60%, list=11%, signal=53%","Stk4/Gata2/Stk3/Tal1/Gata1/Zfpm1"
"3781","GO:0060216","definitive hemopoiesis",0,-2,0.299027606331835,1549,21,-0.481534573283226,-1.45540543381825,0.0627053194831412,0.456383474463991,0.424777970692247,2650,"tags=48%, list=21%, signal=37%","Runx1/Bcr/Senp1/Gata1/Adar/Hoxb4/Gata2/Mpl/Tal1/Meis1","definitive hemopoiesis",22,-0.435354829378077,-1.20546666527965,0.245333333333333,0.552859627759529,0.471170037536971,1773,"tags=36%, list=14%, signal=31%","Meis1/Sp3/Bcr/Gata2/Tal1/Mpl/Gata1/Zfpm1"
"3782","GO:0060218","hematopoietic stem cell differentiation",0,0,0.0191710579501533,4696.5,22,0.269292227567572,0.753233484547751,0.789830508474576,0.944548508904945,0.879136562304879,3579,"tags=41%, list=29%, signal=29%","Setd1a/Chd2/N4bp2l2/Xrcc5/Ythdf2/Hspa9/Pus7/Batf/Ufl1","hematopoietic stem cell differentiation",22,-0.241542684006842,-0.668814571847921,0.894666666666667,0.969245107176142,0.826031112782474,847,"tags=9%, list=7%, signal=8%","Tal1/Mllt3"
"3783","GO:0060219","camera-type eye photoreceptor cell differentiation",0,0,0.233895161851176,1986.5,16,-0.417484532137101,-1.18609518635434,0.246376811594203,0.680590148055902,0.633457866334579,1496,"tags=25%, list=12%, signal=22%","Rpgrip1l/Thy1/Slc4a7/Rorb","camera-type eye photoreceptor cell differentiation",15,0.39744942637992,1.24353628230972,0.191637630662021,0.500407739639706,0.426468350429785,4201,"tags=60%, list=33%, signal=40%","Cabp4/Slc4a7/Ccdc66/Rpgrip1/Casz1/Crb2/Gnat2/Rom1/Bbs4"
"3784","GO:0060236","regulation of mitotic spindle organization",0,0,0.218834034690467,2404.75,34,0.476909140683148,1.47638958274755,0.0424528301886792,0.409771970537786,0.381394410251236,1758,"tags=21%, list=14%, signal=18%","Hspa1a/Hspa1b/Cltc/Chmp2a/Nup62/Gpsm2/Tacc3","regulation of mitotic spindle organization",34,-0.278391793159512,-0.834569649116683,0.712820512820513,0.890819432823599,0.759193481540891,2310,"tags=24%, list=18%, signal=19%","Chmp2a/Chmp1a/Chmp1b/Chmp5/Gpsm2/Tpx2/Chmp4b/Psrc1"
"3785","GO:0060249","anatomical structure homeostasis",1,-2,1.05652696948428,201.5,202,-0.288616668742822,-1.37712162382266,0.00701311272472559,0.209475520326495,0.194968905345436,2994,"tags=37%, list=24%, signal=28%","Csf1r/Prkaa1/Taok1/Cdk5/Oas1c/Add1/Csk/Comp/Poc1b/Zfp830/Enpp1/Sash3/Dram2/Mtm1/Prkca/Itgav/Aldoa/Nkiras1/Lamp2/Tpp1/Tnfrsf11a/Snx10/Nf1/Oas1g/Gata1/Tmem175/F2r/Rab3d/Ceacam1/Ptgs2/Mink1/Vps54/Trim32/Muc13/Cd7/Plekhm1/Cep290/Csf1/Gata2/P2rx1/Xiap/Itgb1/Haao/Psen2/Map1a/Tfrc/Cfl2/Ubash3b/Ptpn11/Cracd/Fh1/Pla2g4a/Itgb3/Ptgs1/Rac1/Akt3/Slc12a2/Tjp2/Yap1/Slc39a8/Angpt1/Il7/Tjp1/P2ry1/Src/Flt3/Dcstamp/Oas1e/Wwtr1/Mkks/Mdm1/Apbb2/Slc28a2b/Kdr","anatomical structure homeostasis",205,-0.405211808115047,-1.51545270019174,0.00156046670119645,0.0367970313819251,0.0313599651465451,2181,"tags=26%, list=17%, signal=22%","Rab7/Pbld2/Ctnnb1/Homer2/Slc39a8/Add1/Ccr2/Akt3/Oas1a/Prdx5/Lamp2/Rab3d/Apbb2/Tpp1/Gata2/Snx10/Prkca/Pla2g4a/Yap1/Sod1/Cln8/Angpt1/Dcstamp/Tjp1/Cd7/Ptpn11/Clcn3/Tjp2/Map1a/Rb1/Cracd/Itgb1/Rac1/Ubash3b/Src/Aldoa/Kdr/Ptgs1/P2ry1/Wwtr1/Gata1/Tfrc/Il7/F2r/Muc13/Gnas/Usp45/Chmp4b/P2rx1/Itgb3/Aldh1a1/Bsg/Car2/Oas1e"
"3786","GO:0060251","regulation of glial cell proliferation",0,0,0.358239650646707,1879.5,33,0.525585462765696,1.61712537577137,0.0131298970296863,0.254194571543072,0.236591069358649,2833,"tags=48%, list=23%, signal=37%","Tnf/Il6/Myc/Nrg1/Il1b/E2f1/Etv5/Atxn1/Vim/Gfap/Hes1/Prkci/Notch1/Tert/Rnf10/Fas","regulation of glial cell proliferation",33,-0.328592457681024,-0.981240349045637,0.493589743589744,0.755708708643214,0.644046486196517,925,"tags=15%, list=7%, signal=14%","Cdkn2b/Pmp22/Tspo/Gfap/Rnf10"
"3787","GO:0060252","positive regulation of glial cell proliferation",1,2,0.700979758763814,1908.75,20,0.720916387754125,1.98478191114388,0.000236171121836128,0.0491871778747167,0.0457808636174648,1873,"tags=50%, list=15%, signal=42%","Tnf/Il6/Myc/Nrg1/Il1b/E2f1/Etv5/Atxn1/Vim/Gfap","positive regulation of glial cell proliferation",20,0.284018973281651,0.940707108614399,0.57201646090535,0.805728224093162,0.686675203847038,493,"tags=20%, list=4%, signal=19%","Tnf/Il6/Myc/Il1b"
"3788","GO:0060253","negative regulation of glial cell proliferation",0,0,0.157960395276411,3492.5,12,0.226485781839474,0.546041439736113,0.937275985663082,0.999478035125166,0.930262104714836,2833,"tags=42%, list=23%, signal=32%","Hes1/Notch1/Tert/Rnf10/Fas","negative regulation of glial cell proliferation",12,-0.536236089858477,-1.29185086957431,0.178466076696165,0.483399230894221,0.411972989760143,925,"tags=25%, list=7%, signal=23%","Cdkn2b/Tspo/Rnf10"
"3789","GO:0060259","regulation of feeding behavior",0,2,0.401309673602257,2048.25,16,0.365435309031159,0.947074410192365,0.542517006802721,0.853652128218602,0.794534944823962,2869,"tags=38%, list=23%, signal=29%","Nr4a3/Retn/Cfap20/Ghrl/Agrp/Stat3","regulation of feeding behavior",17,0.528291954102812,1.68814109593543,0.024198800673392,0.184543913174726,0.157276021130586,3883,"tags=76%, list=31%, signal=53%","Nr4a3/Ghrl/Retn/Rxfp4/Agrp/Eif2ak4/Mtor/Cfap20/Ankrd26/Dgat1/Ttc21b/Qrfp/Insr"
"3790","GO:0060260","regulation of transcription initiation from RNA polymerase I",0,2,0.149692846529238,3127,46,0.273191142016379,0.89254488515216,0.61171032357473,0.873526213649041,0.813032708548692,2281,"tags=20%, list=18%, signal=16%","Myc/Esr1/Ercc1/Taf4b/Sub1/Ctnnbip1/Thra/Taf5/Ercc6","regulation of transcription initiation from RNA polymerase I",47,0.259748886823947,1.08751487662002,0.269938650306748,0.574563938374632,0.489667356447152,3555,"tags=40%, list=28%, signal=29%","Hnf1a/Myc/Esr1/Zfp451/Ercc1/Taf4b/Taf3/Taf2/Med14/Tbp/Dhx36/Med13/Ercc6/Taf6/Taf8/Cand1/Trp53/Thra/Med17"
"3791","GO:0060261","positive regulation of transcription initiation from RNA pol",0,2,0.192854313768293,2819.75,41,0.278574011727411,0.891206422974227,0.610062893081761,0.872290119503061,0.811882216490384,1317,"tags=12%, list=11%, signal=11%","Myc/Esr1/Ercc1/Taf4b/Sub1","positive regulation of transcription initiation from RNA pol",42,0.285617355611944,1.19494087677022,0.168478260869565,0.47166149068323,0.401969597907813,3555,"tags=40%, list=28%, signal=29%","Hnf1a/Myc/Esr1/Ercc1/Taf4b/Taf3/Taf2/Med14/Tbp/Dhx36/Med13/Ercc6/Taf6/Taf8/Cand1/Trp53/Med17"
"3792","GO:0060263","regulation of respiratory burst",0,-2,0.18552187520981,3163.75,12,-0.286980570355174,-0.757354783884312,0.801801801801802,0.948268120302102,0.882598582885059,3574,"tags=50%, list=29%, signal=36%","Rac2/Apoh/Ncf1/Bcr/Jchain/Rac1","regulation of respiratory burst",12,-0.54733633513103,-1.31859256372552,0.151917404129794,0.448771325109893,0.382461643933812,2946,"tags=50%, list=23%, signal=38%","Rps19/Apoh/Jchain/Bcr/Grn/Rac1"
"3793","GO:0060271","cilium assembly",0,-2,0.0250838536942304,4532.5,241,-0.192767068924386,-0.939168099182706,0.720496894409938,0.922441265662892,0.858560291586514,1769,"tags=18%, list=14%, signal=16%","Ttll1/Cep20/Flna/Tbc1d7/Unc119b/Arl3/Cep290/Rpgrip1l/Wrap73/Cilk1/Traf3ip1/Rpgr/Fuz/Cc2d2b/Dzip1/Dnajb13/Txndc15/Ttc12/Rab23/Cep70/Arl13b/Septin9/Dnah2/Ccdc88a/Ehd4/Vdac3/Trappc14/Cibar1/Cep126/Yap1/Rab29/Ro60/Cby1/Ccdc39/Ssx2ip/Intu/Armc9/Bbs7/Fam149b/Cep131/Wwtr1/Mkks/Spef2","cilium assembly",248,-0.212998659435863,-0.802543026454905,0.885196374622356,0.965814162704023,0.823107118780114,2561,"tags=21%, list=20%, signal=17%","Mns1/Mapre1/Pla2g3/Atp6v1d/Ift80/Abcc4/Kif3a/Ttc12/Tpgs1/Syne1/Septin2/Gsk3b/Ehd3/Septin7/Cby1/Ehd1/Yif1b/Cep70/Cep126/Intu/Cep20/Dynll2/Arl3/Ift57/Asap1/Spag17/Dzip1/Neurl1a/Ift140/Rfx2/Snx10/Dynll1/Wdpcp/Yap1/Septin9/Jhy/Vdac3/Flna/Ehd4/Snap29/Spef1/Gsn/Ro60/Ssx2ip/Ift20/Cc2d2b/Wwtr1/Ttll1/Stil/Fhdc1/Ube2b"
"3794","GO:0060284","regulation of cell development",0,0,0.391745156452818,2173.5,395,0.321860758354061,1.38482938189644,0.00395907058810576,0.185663024097183,0.172805473951949,2036,"tags=22%, list=16%, signal=19%","Rgma/Tnf/Islr2/Robo1/Adgra2/Xlr3b/Il6/Sema6c/Myc/Sema3b/Slit1/Bhlhe41/Tacstd2/Cux2/S1pr2/Il6st/Trib1/Sema6b/Kit/Tnr/Cyp51/Tnfrsf12a/Grip2/Camk2b/Wnt3/Tenm4/Dbn1/Nrg1/Ryk/Nr1d1/Il1b/Rnd2/Id1/Hdac1/Plxna1/Baiap2/Dll1/Aatk/Vegfa/Aspa/Afdn/Plxna3/Egr2/Tlr2/Gpr68/Cntf/E2f1/Ntrk3/Calr/Ptprs/P4hb/Shtn1/Bhlhe40/Cdk5r1/Trim46/Rflna/Sema5a/Sema4c/Fgfr3/Anxa2/Trim58/Dusp10/Mapt/Id2/Etv5/Marcks/Cspg5/Plxnb3/Trim11/Khdc3/Atxn1/Fxn/Caprin1/Tyrobp/Sema4g/Vim/Shb/Gfap/Caprin2/Hdac9/Naca/Sema4a/Cul7/Wdr62/Hes1/Arhgef2/Ss18l2/Cit","regulation of cell development",398,-0.245406920615839,-0.935951461188196,0.703296703296703,0.886715432594489,0.755695881345635,2681,"tags=23%, list=21%, signal=18%","Ryk/Coro1c/Lrp8/Unc13d/Calr/Nap1l1/P4hb/E2f1/Lrp4/Cux1/Cdc42/Tgfb1/Rab21/Bin1/Gdi1/Gsk3b/Met/Lyn/Ctnnb1/Ptk2/Tbc1d24/Rpl4/Crkl/Nkx6-2/Add1/Shb/Picalm/Efna5/Arpc2/Il1a/Actn4/Cass4/Grn/Map2k2/Tnik/Neurl1a/Fn1/Aspm/Ezh2/Dynlt1b/Aspa/Hmga2/Rtn4/Ninj1/Bmp2/Shank3/Lims1/Rab11a/Trem2/Ephb2/Ctnna1/Yap1/Stau2/Nptn/Trpc6/Ywhah/Flna/Tjp2/Draxin/Pde5a/Cdkn2b/S100a10/Rac1/B2m/Hpse/Kalrn/Pde3a/F11r/Mpl/Vcl/Kdr/Plxna4/Ilk/Tspo/Kif14/Sema6d/Ache/Serpine2/Cit/Itgb3/Bag1/Sh3glb1/Gfap/Rnf10/Atf5/Trak2/Dmtn/Trim58/Cd24a/Reln"
"3795","GO:0060285","cilium-dependent cell motility",0,0,0.0849214028050255,3448.75,67,0.313258267243922,1.09153070003866,0.303206997084548,0.722730216665125,0.672679647643994,1085,"tags=16%, list=9%, signal=15%","Ttc21a/Cacna1e/Qrich2/Efcab9/Dnah1/Cfap45/Ropn1l/Txndc2/Armc2/Klc3/Efhc1","cilium-dependent cell motility",71,-0.224962388765806,-0.771966544064769,0.818994413407821,0.935795563352144,0.797524016174576,2561,"tags=21%, list=20%, signal=17%","Mns1/Pla2g3/Ttc12/Tpgs1/Met/Yif1b/Dzip1/Dnah11/Neurl1a/Anxa5/Sord/Ttll1/Tcte1/Atp2b4/Ube2b"
"3796","GO:0060291","long-term synaptic potentiation",0,0,0.406651277853018,1695.25,67,0.297491818602655,1.03659340221748,0.381924198250729,0.771714944506813,0.718272081313821,1873,"tags=22%, list=15%, signal=19%","Arc/Grin2c/Tnr/Camk2b/Plk2/Adora2a/Slc24a1/Prkcz/Prkcg/Unc13a/Sqstm1/Tyrobp/Mpp2/App/Gfap","long-term synaptic potentiation",69,-0.421829188199177,-1.44189504291434,0.0279955207166853,0.199177617747168,0.169747474618055,2187,"tags=30%, list=17%, signal=25%","Grin2d/Snap47/Mapk1/Ppp1r9a/Dbi/Zdhhc2/Shank3/Ephb2/Nptn/Nrgn/Rasgrf2/Kalrn/Cpeb3/Paip2/Serpine2/Sqstm1/Gfap/Mpp2/Snca/Reln/Prnp"
"3797","GO:0060292","long-term synaptic depression",0,0,0.0880344546202864,3333.75,26,0.381903417195846,1.09991102566661,0.338461538461538,0.748986199742228,0.697117349344566,2262,"tags=35%, list=18%, signal=28%","Arc/Abhd6/Plk2/Slc24a1/Sorcs2/Mapt/App/Mgll/Stxbp1","long-term synaptic depression",26,-0.291676191383327,-0.833977349261004,0.711286089238845,0.890137863705623,0.758612619906625,2312,"tags=31%, list=18%, signal=25%","App/Stxbp1/Ppp1r9a/Arf1/Shank3/Stau2/Mgll/Bcl2l1"
"3798","GO:0060294","cilium movement involved in cell motility",0,0,0.094121902332956,3246.25,62,0.315522333838045,1.0908567288062,0.307132459970888,0.729119803043559,0.678626741890958,803,"tags=15%, list=6%, signal=14%","Ttc21a/Cacna1e/Qrich2/Efcab9/Dnah1/Cfap45/Ropn1l/Txndc2/Armc2","cilium movement involved in cell motility",66,-0.250500394541841,-0.851420989734245,0.706877113866967,0.889113698450031,0.757739783552347,2561,"tags=23%, list=20%, signal=18%","Mns1/Pla2g3/Ttc12/Tpgs1/Met/Yif1b/Dzip1/Dnah11/Neurl1a/Anxa5/Sord/Ttll1/Tcte1/Atp2b4/Ube2b"
"3799","GO:0060295","regulation of cilium movement involved in cell motility",0,0,0.18176226427902,2368.25,10,-0.487662337410946,-1.22450703398056,0.231788079470199,0.671640157595214,0.625127681307457,105,"tags=20%, list=1%, signal=20%","Mkks/Ccr6","regulation of cilium movement involved in cell motility",10,0.3993710574083,1.06621329223654,0.351585014409222,0.644672012838641,0.549416382091723,2224,"tags=50%, list=18%, signal=41%","Cfap45/Tac4/Bbs2/Bbs1/Cfap20"
"3800","GO:0060306","regulation of membrane repolarization",0,0,0.0859387743416932,3437.5,14,0.463612414644854,1.16378700345203,0.296740994854202,0.719235553602947,0.669426997259252,1649,"tags=29%, list=13%, signal=25%","Rnf207/Scn1b/Kcnh6/Kcnj2","regulation of membrane repolarization",15,-0.274705788649351,-0.70480934630129,0.820979020979021,0.935947101770613,0.79765316353628,1466,"tags=33%, list=12%, signal=29%","Nos1ap/Ywhae/Wdr1/Akap7/Flna"
"3801","GO:0060314","regulation of ryanodine-sensitive calcium-release channel ac",0,0,0.192351795285314,2815.75,13,0.360709696234439,0.888033240628498,0.604982206405694,0.87057630818146,0.810287090163353,982,"tags=23%, list=8%, signal=21%","Jph3/Dmd/Selenon","regulation of ryanodine-sensitive calcium-release channel ac",13,-0.529338179912236,-1.30531812057406,0.170087976539589,0.473684926928202,0.403694054684229,2808,"tags=54%, list=22%, signal=42%","Sri/Calm2/Gsto1/Pde4d/Fkbp1a/Fkbp1b/Calm3"
"3802","GO:0060317","cardiac epithelial to mesenchymal transition",0,2,0.121656185936472,2997.5,15,0.42337811041244,1.07838554189531,0.384219554030875,0.772592292636836,0.719088671263094,2618,"tags=40%, list=21%, signal=32%","Snai1/Wnt16/Rbpj/Pdcd4/Jag1/Notch1","cardiac epithelial to mesenchymal transition",15,0.313586417773483,0.98114643589422,0.463414634146341,0.739157957655497,0.629941245783593,970,"tags=20%, list=8%, signal=18%","Snai1/Wnt16/Tgfbr3"
"3803","GO:0060322","head development",0,0,0.0913649646020047,3476.25,444,0.252355022846116,1.09762861349864,0.225913621262458,0.666994132650762,0.620803403242814,2203,"tags=20%, list=18%, signal=17%","Robo1/Tgfb3/Slc7a11/Nrp2/Nr4a3/Crispld2/Slc1a2/Odad4/Tbr1/Slit1/Ndrg4/Pafah1b3/Csrnp1/Sema6b/Tnr/Hspg2/Wnt3/Nrg1/Gli1/Ryk/Twsg1/Egf/Tiparp/Wnt4/Hdac1/Pomk/Sptbn2/Cacna1a/Dll1/Wls/Aatk/Afdn/Setd1a/Plxna3/Egr2/E2f1/Meis3/Foxj1/Hspa5/Ccin/Psmg1/Ptprs/Il11ra1/Nav2/Rtn4rl1/Nr4a2/Dab2ip/Aplp1/Efhc1/Sez6l2/Cdk5r1/Ttn/C5ar1/Gdpd5/Sema5a/Sema4c/Fgfr3/Id2/Ak8/Sos1/Tra2b/Satb2/Bbs2/Selenop/Atxn1/Barhl1/Sphk1/Irs2/Tyrobp/Tacc3/Kirrel3/App/Bag6/Wdr62/Pbx3/Hes1/Pfas/Mafb/Cplane1/Chd7/Smarca4/Wnt2b/Syne2/Amigo3/Xrcc1/Hif1a/Maco1","head development",448,-0.20731283473161,-0.792369419709597,0.95004995004995,0.984346626458962,0.838901257481205,2681,"tags=21%, list=21%, signal=17%","Ryk/Sdf4/Lrp8/Mafb/Ufm1/Crebbp/E2f1/Mink1/Ccdc32/Anp32b/Kif3a/Psap/Tgfb1/Gsk3b/Asph/Met/Ccdc141/Fbxw11/Atrn/Ndufs4/Ndnf/Ctnnb1/Adgrl2/Mapk1/Crkl/Grcc10/Dbi/Mapk3/Mboat7/Efna5/Gnaq/Aplp2/Ufc1/Akt3/Bcr/Pfas/Map2k2/Ogdh/Ccdc85c/Atp6ap2/Myh10/Nfix/Aspm/Ezh2/Hmga2/Rtn4/Pals1/Gata2/Bmp2/Shank3/Fgf10/Schip1/Rhoa/Napa/Ephb2/Jhy/Selenop/P2ry12/Tacc1/Mdga1/Ptpn11/Flna/Adgrg1/Draxin/Uqcrq/Ophn1/Fancd2/Itgb1/Shroom4/Rac1/B2m/Src/Macrod2/Sphk1/Ptger3/Ssbp3/Plxna4/Kif14/Sema6d/Serpine2/Ttll1/Slc6a4/Aqp1/Cenpf/Epor/Foxo3/Prkg1/Abcb6/Slc6a3/Stil/Sox6/Ubb/Atf5/Reln"
"3804","GO:0060323","head morphogenesis",0,0,0.341417949870263,2681,31,0.5786093567359,1.75798602225936,0.00659642272437044,0.209475520326495,0.194968905345436,578,"tags=16%, list=5%, signal=15%","Tgfb3/Crispld2/Csrnp1/Wnt3/Tiparp","head morphogenesis",31,-0.192691220759771,-0.570841702905661,0.963010204081633,0.990902267919363,0.844488248604962,3127,"tags=29%, list=25%, signal=22%","Rras/Crispld2/Crebbp/Tgfb1/Asph/Atp6ap2/Schip1/Ptpn11/Ssbp3"
"3805","GO:0060324","face development",0,0,0.0836821017940563,3615.5,40,0.365472447393966,1.16194008609461,0.244408945686901,0.68019869818431,0.633093525179856,578,"tags=10%, list=5%, signal=10%","Tgfb3/Crispld2/Csrnp1/Tiparp","face development",41,-0.144584431952168,-0.451041173502805,0.996314496314496,1,0.85224171539961,3294,"tags=27%, list=26%, signal=20%","Rarg/Rras/Crispld2/Crebbp/Tgfb1/Asph/Mapk1/Mapk3/Map2k2/Schip1/Ptpn11"
"3806","GO:0060325","face morphogenesis",0,2,0.354154024478123,2030.75,26,0.56669684731015,1.63213022586623,0.0108791189352172,0.241716836718519,0.224977443593967,578,"tags=15%, list=5%, signal=15%","Tgfb3/Crispld2/Csrnp1/Tiparp","face morphogenesis",26,0.243789632144895,0.90376273112369,0.579166666666667,0.809813568099431,0.690156904430938,2967,"tags=38%, list=24%, signal=29%","Lef1/Tcf7l2/Zfp950/Scx/Tgfb3/Arid5b/Csrnp1/Nipbl/Plekha1/Rab3gap1"
