"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"GO:0046148","GO:0046148","pigment biosynthetic process",40,-0.609438070719086,-1.89702263341878,0.000151211096979205,0.00800452964893419,0.00682179407897472,1747,"tags=45%, list=14%, signal=39%","Tmem14c/Uros/Alad/Abcb10/Trpc1/Slc24a5/Tmem14a/Gipc1/Abcb7/a/Snx3/Slc25a39/Cpox/Alas2/Hmbs/Urod/Slc6a9/Fech","FucoVsCtrl","Suppressed"
"GO:0030042","GO:0030042","actin filament depolymerization",50,-0.578419808332613,-1.876064086453,0.000150327854247319,0.00800452964893419,0.00682179407897472,2757,"tags=48%, list=22%, signal=38%","Capza2/Flii/Sptbn1/Capza1/Vill/Tmod3/Add1/Arpc2/Mical3/Mtpn/Capzb/Wdr1/Twf1/Cracd/Plek/Cfl1/Gsn/Dstn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0006790","GO:0006790","sulfur compound metabolic process",222,-0.421066708194168,-1.58153155173152,0.000156717367978411,0.00813724795272518,0.00693490215386247,2434,"tags=27%, list=19%, signal=22%","Ciao2b/Park7/Arsg/Pdk1/Nudt7/Hmgn5/Gsto1/Ghr/Gamt/Ndnf/Pdk2/Idh1/Chst11/Gss/Comt/Mgst1/Mthfd2l/Ogdh/Clic1/Scp2/G6pdx/Ciao2a/Amd1/Nudt19/Dnmt1/Chst12/Sod1/Sod2/Angpt1/Pdk3/Mcee/Gstp1/Pcmt1/Acot7/Hpse/Abcb7/Gstk1/Csgalnact1/Gsta2/Gpx4/Gstp2/Mat2b/Acadsb/Isca1/Hbb-bt/AK157302/Gpx1/Snca/Mpc2/Iscu/Mpst/Glo1/Gstm5/Hscb/Acsl1/Chac2/Gclm/Glrx5/Hagh/Gstt1","FucoVsCtrl","Suppressed"
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation",32,0.545450789628409,2.11982681987881,0.000167766805698215,0.00862800715019392,0.00735314761416137,1709,"tags=44%, list=14%, signal=38%","Il23a/Nlrp3/Nfkbid/Ccr7/Il6/Nfkbiz/Irf1/Zc3h12a/Myb/Bcl6/Malt1/Il4/Smad7/Foxp3","FucoVsCtrl","Activated"
"GO:0019932","GO:0019932","second-messenger-mediated signaling",184,-0.434937563160019,-1.61740432587387,0.000173061053355176,0.00881631781243352,0.00751363381597648,2750,"tags=34%, list=22%, signal=27%","App/Ppp3cb/Ahr/Alms1/Adgrg6/Ppp1r9b/Mcu/Sla2/Calm2/Camta1/Gsk3b/Pebp1/Ppp3r1/Ndnf/Pdk2/Cdc34/Homer2/Ppp1r9a/Ccr2/Hint1/Pde4d/Lat/Pde7b/Tmbim4/Kiss1r/Dmpk/Ptprj/Trem2/Homer3/P2ry12/Cap1/Gapdh/Pde10a/Pde5a/Fkbp1b/Sphk1/Pde3a/Gucy1a1/Ptger3/Bcap31/Kdr/Gucy1b1/Agtr1a/Treml1/Irag1/Igtp/Cap2/Gnas/Aqp1/Samd14/Prkg1/Selp/Selenok/Fis1/Thbs1/Rundc3a/Dmtn/Atp2b4/Ube2b/Cd24a/Chp1/Cd36/Prnp","FucoVsCtrl","Suppressed"
"GO:0098869","GO:0098869","cellular oxidant detoxification",16,-0.763604501302441,-1.98628761479947,0.000174944677705294,0.0088289837346597,0.00752442824326164,1358,"tags=56%, list=11%, signal=50%","Prdx1/Sod1/Sod2/Prdx6/Ccs/Selenot/Cat/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:0150115","GO:0150115","cell-substrate junction organization",79,-0.516762320150426,-1.80246290629235,0.000179306228452228,0.00896531142261139,0.00764061238589805,2780,"tags=43%, list=22%, signal=34%","Lamtor2/Dst/Coro1c/Sorbs1/Tns1/Bcas3/Ptk2/Lamc1/Efna5/Bcr/Arhgap6/Fn1/Rab8b/Itgb4/Gpm6b/Ptprj/Lims1/Wdpcp/Mapre2/Ptpn11/Cfl1/S100a10/Rac1/Tln1/Src/Dusp3/Actn1/Vcl/Kdr/Itga2/Cttn/Actg1/Itgb3/Dmtn","FucoVsCtrl","Suppressed"
"GO:1903900","GO:1903900","regulation of viral life cycle",119,-0.471420247432133,-1.70103825927416,0.000184370194579909,0.00913393624524322,0.00778432149399675,1957,"tags=25%, list=16%, signal=21%","Ifih1/Lgals1/Tsg101/Oas1a/Hmga2/Trim56/Oas1b/Adarb1/Ppia/Bst2/Mavs/Pkn2/Slpi/Gsn/Top2a/Snx3/Ifitm3/Clec4g/Trim59/Rnasel/Ltf/Oasl2/Isg20/Bsg/Rad23a/Trim10/Oas3/Rsad2/Isg15/Oas1e","FucoVsCtrl","Suppressed"
"GO:0051693","GO:0051693","actin filament capping",35,-0.638167300962142,-1.92654545980756,0.000191772079789429,0.00938094080276016,0.00799482908180652,2757,"tags=57%, list=22%, signal=45%","Capza2/Flii/Sptbn1/Capza1/Vill/Tmod3/Add1/Arpc2/Mtpn/Capzb/Twf1/Cracd/Cfl1/Gsn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0030834","GO:0030834","regulation of actin filament depolymerization",47,-0.587743998339258,-1.87633282487517,0.000193411366804846,0.00938094080276016,0.00799482908180652,2757,"tags=49%, list=22%, signal=38%","Capza2/Flii/Sptbn1/Capza1/Vill/Tmod3/Add1/Arpc2/Mtpn/Capzb/Wdr1/Twf1/Cracd/Plek/Cfl1/Gsn/Dstn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0045069","GO:0045069","regulation of viral genome replication",74,-0.523938299425117,-1.81297806550432,0.000194567661094285,0.00938094080276016,0.00799482908180652,1659,"tags=27%, list=13%, signal=24%","Oas1a/Hmga2/Oas1b/Adarb1/Ppia/Bst2/Mavs/Pkn2/Slpi/Top2a/Ifitm3/Rnasel/Ltf/Oasl2/Isg20/Rad23a/Oas3/Rsad2/Isg15/Oas1e","FucoVsCtrl","Suppressed"
"GO:0022411","GO:0022411","cellular component disassembly",347,-0.380520479329733,-1.45155882976766,0.000198584244963021,0.00948986657345409,0.00808766016747393,2383,"tags=24%, list=19%, signal=20%","Capza1/Vill/Gsk3b/Chmp2a/C3/Camsap1/Asph/Septin7/Wdr45/Ckap2/Tmod3/Sh3pxd2b/Bnip3/Flot1/Add1/Gsk3a/Chmp1a/Lamc1/Fundc1/Arpc2/Mid1ip1/Rpl23/Chmp1b/Ufc1/Eif5a/Mical3/Kif18a/Mtpn/Lamp2/Kif18b/Slc25a4/Capzb/Wdr1/Trem2/Napa/Chmp5/Twf1/Casp3/Vdac1/Retreg3/Mapre2/Eif5a2/Prkn/Snap29/Map1a/Cracd/Plek/Tomm7/Cfl1/Spef1/Dyrk3/Gsn/Gabarapl1/Dusp3/Gas2l1/Vcp/Cttn/Tspo/Top2a/Igtp/Tpx2/Chmp4b/Gabarap/Fundc2/Fbxo7/Becn1/Sqstm1/Dstn/Optn/Atg12/Fis1/Tpm1/Gabarapl2/Map1lc3b/Wipi1/Bnip3l/Pink1/Dmtn/Trim58/Plaat3/Sptb/Spta1/Cd24a/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0045582","GO:0045582","positive regulation of T cell differentiation",90,0.373600450407547,1.77524125300469,0.000202249460306417,0.00958023759346186,0.00816467812058777,3217,"tags=46%, list=26%, signal=34%","Egr3/Il23a/Nlrp3/Tnfsf9/Nfkbid/Ccr7/Il2ra/Il6/Lef1/Nfkbiz/Il12a/Irf1/Socs1/Myb/Il2rg/Zbtb1/Rhoh/Bcl6/Carmil2/Malt1/Il4/Rasgrp1/Sox12/Ada/Cd46/Foxp3/Cd27/Tespa1/Gimap5/Sox4/Il1rl2/Gimap3/Tgfbr2/Cd74/H2-Aa/Ptprc/Zmiz1/Zbtb16/Cd1d1/Ripk2/Il7r","FucoVsCtrl","Activated"
"GO:0050792","GO:0050792","regulation of viral process",141,-0.456225114590204,-1.66511129181289,0.000208787686724979,0.00976292412802322,0.00832037120618275,2753,"tags=33%, list=22%, signal=26%","Plscr1/Ddb1/Trim8/Sp100/Crebbp/P4hb/Vapb/Ifi204/Trim12c/Rab7/Ifitm2/Ifih1/Lgals1/Dynlt1c/Tsg101/Oas1a/Dynlt1b/Hmga2/Trim56/Oas1b/Adarb1/Ppia/Bst2/Pfn1/Mavs/Pkn2/Slpi/Gsn/Top2a/Snx3/Ifitm3/Stom/Clec4g/Trim59/Atg12/Rnasel/Ltf/Oasl2/Isg20/Bsg/Rad23a/Trim10/Oas3/Rsad2/Isg15/Oas1e","FucoVsCtrl","Suppressed"
"GO:0006897","GO:0006897","endocytosis",401,-0.377583794859577,-1.43975892673197,0.000209722073861239,0.00976292412802322,0.00832037120618275,2839,"tags=34%, list=23%, signal=27%","Arhgap21/Abca13/Csnk1e/Unc119/Ap2a2/Pear1/App/Ppp3cb/Dnm1l/Rspo1/Cd209a/Lrp8/Cd177/4930486L24Rik/Ptpn1/Vamp8/Arrb2/Rab5b/Rhog/Kif3a/Lrp4/Cdc42/Lgals3/Rab21/Cd63/Bin1/Smpd1/Rabgef1/Eps15/C3/Ubqln2/Ehd3/Ehd1/Ghr/Syt11/Ppp3r1/Mapk1/Ankrd13a/Msr1/Tbc1d24/Flot1/Add1/Picalm/Mapk3/Arf1/Tsg101/Actn4/Rab5a/Wasf2/Rhou/Grn/Gapvd1/Nedd4/Epn1/Nlgn2/Nme1/Rab22a/Bmp2k/Pik3cb/Itgb2/Dlg4/Canx/Siglec1/Cd47/Bin2/Myh9/Tpcn1/Gata2/Snx10/Prkca/Lrp12/Mrc1/Trem2/Mctp1/Ap2s1/Myo6/Bicd1/Pacsin2/Angpt1/Fcgr1/Cd81/Rnasek/Ramp2/Scamp1/Arrb1/Cap1/Ramp1/Cd9/Ehd4/Xkr6/Usp46/Clcn3/Fcer1g/Ap3m1/Ophn1/Itgb1/Ralbp1/Necap2/Rac1/Rab27b/B2m/Src/Gsn/Sort1/Sphk1/Ptger3/Ceacam2/Actb/Itga2/Ston2/Cttn/Rhoj/Clu/Actg1/Ache/Rab5c/Ap2m1/Cd151/Tfrc/Sdcbp/Ifitm3/Marchf3/Itgb3/Slc2a4/Becn1/Scamp5/Marchf2/Thbs1/Itsn1/Snca/Smap1/Bcl2l1/Cd24a/Cd36/Calcrl","FucoVsCtrl","Suppressed"
"GO:0098660","GO:0098660","inorganic ion transmembrane transport",421,-0.370445451067851,-1.41493926142507,0.000218791050020883,0.0100980484625023,0.00860597814387135,2424,"tags=28%, list=19%, signal=23%","Calm2/Slc39a1/Tgfb1/Park7/Cd63/Bin1/Wnk1/Kcnn4/Ehd3/Asph/Lyn/Gsto1/Orai1/Grin2d/Wwp2/Panx1/Atp6v1a/Slc39a8/Kcnj5/Slc39a6/Dbi/Steap3/Pde4d/Clcn1/Slc39a4/Cyba/Arf1/Ibtk/Micu2/Mcur1/Nedd4/Tmc1/G6pdx/Atp6v0a2/Nipsnap2/Sumo1/Slc25a10/Kcnmb1/Slc25a4/Fkbp1a/Atp6ap1/Atp6v0e/Tpcn1/Cox17/Atp2c1/Trem2/Atp6v0c/Cacna1c/Kcnk6/Akap7/Plp1/Atp2a3/Trpc1/Ptpn3/Rnasek/Slc24a5/Micu1/Vdac1/P2ry12/Fhl1/Trpc6/Ywhah/Flna/Gnb5/Clcn3/S100a1/Ano2/Fkbp1b/Itgb1/Ank3/Atp6v1f/Tmco1/Ubash3b/Glrx/Gp1ba/Abcb7/Ptger3/Calm3/Atp6v1g1/Atox1/Agtr1a/Ppif/Ank/Slc24a3/Capn3/Gp5/Gp9/Rgs9/F2r/Smdt1/Atp6v0d1/Slc6a4/Tesc/Ndufa4/Aqp1/Htr2a/Stom/P2rx1/Itgb3/F2rl3/Abcb6/Kcna4/Slc6a3/Cacna1g/Gp1bb/Pkd1l1/Snca/Slc25a37/Iscu/Atp2b4/Slc6a9/Chp1/Rhd/Ank1/Rhag/Kel/Prnp","FucoVsCtrl","Suppressed"
"GO:0030032","GO:0030032","lamellipodium assembly",62,-0.552746450046635,-1.84667301488992,0.000230601325636544,0.0105529420206554,0.00899365741019598,1918,"tags=37%, list=15%, signal=32%","Fer/Arpc2/Wasf2/Brk1/Capzb/Akirin1/Twf1/Golph3/Abi2/P2ry12/Cfl1/Nck2/Itgb1/Spef1/Rac1/Abi3/Pmp22/Nckap1/Parvb/Vcl/Aqp1/Wasf3/Dmtn","FucoVsCtrl","Suppressed"
"GO:0016050","GO:0016050","vesicle organization",246,-0.406594994441682,-1.53099151065699,0.000250607821357334,0.0113721196246185,0.00969179473661447,2613,"tags=32%, list=21%, signal=26%","Lamtor1/Vav3/Klhl12/Pla2g3/Vamp8/Rab5b/Vapb/Tmed9/Ap1s2/Sec22b/Arl8b/Unc13b/Stxbp1/Sec13/Rab7b/Syt11/Tbpl1/Rab7/Pdcd6ip/Snap47/Gosr2/Picalm/Stx7/Arf1/Tsg101/Rab5a/Akt2/Sar1b/Dlg4/Vamp3/Rab8b/Tmem9/Zdhhc2/Rfx2/Snx10/Golph3l/Rab11a/Trappc6a/Pla2g4a/Chmp5/Stx11/Stx2/Rnasek/Golph3/Trim9/Pef1/Srgn/Prkn/Pip4k2a/Clcn3/Snap29/Syt13/Snap23/S100a10/Septin8/Slamf1/Sort1/Sphk1/Arfgap3/a/Pi4k2b/Rab5c/Pheta2/Serpine2/Ap2m1/Ptprn/Sdcbp/Snx3/Rab13/Aqp1/Chmp4b/Abcb6/Slc2a4/Sqstm1/Sec23a/Snca/Chp1/Yipf4","FucoVsCtrl","Suppressed"
"GO:0006940","GO:0006940","regulation of smooth muscle contraction",42,-0.592405517987112,-1.85185450586712,0.000259414800585791,0.0116736660263606,0.00994878515930771,1722,"tags=40%, list=14%, signal=35%","Ormdl3/Setd3/Abat/Rhoa/Sod1/Sphk1/Gucy1a1/Ptger3/Ptgs1/Itga2/Cttn/Cald1/Irag1/F2r/P2rx1/Prkg1/Calcrl","FucoVsCtrl","Suppressed"
"GO:0045333","GO:0045333","cellular respiration",167,-0.43568079884554,-1.61360870525055,0.000264063270234007,0.0117846418120962,0.0100433633533108,2396,"tags=31%, list=19%, signal=26%","Park7/Uqcrfs1/Sdhaf2/Mtfr1l/Bid/Ndufa8/Ndufs4/Idh1/Ccnb1/Bnip3/Ndufc2/Ndufa12/Cox5b/Etfb/Ndufb8/Ogdh/Oas1a/Mdh2/Cox7c/Nipsnap2/Chchd2/Rhoa/Cox7a2l/Sod2/Ndufb6/Bloc1s1/Mrps36/Ndufa7/Mtfr1/Sdhaf4/Ndufa5/Uqcrb/Prkaca/Uqcrq/Cox5a/Atp5pb/Ndufs6/Uqcr10/Chchd10/Vcp/Ppif/Cox4i1/Ndufb9/Cox7a2/Uqcrh/Cox6a1/Snca/Iscu/Pink1/Cat/Gadd45gip1/Oas1e","FucoVsCtrl","Suppressed"
"GO:0000041","GO:0000041","transition metal ion transport",70,-0.517936940843763,-1.77209793063046,0.000268475532765748,0.0118833432535659,0.0101274808391014,2080,"tags=33%, list=17%, signal=28%","Slc39a8/Slc39a6/Steap3/Slc39a4/Sfxn1/Slc30a9/Rab11b/Atp2c1/Trpc1/Trpc6/B2m/Fth1/Abcb7/Atox1/Tfrc/Snx3/Abcb6/Ltf/Slc25a37/Slc48a1/Iscu/Slc6a9/Inhca","FucoVsCtrl","Suppressed"
"GO:0034111","GO:0034111","negative regulation of homotypic cell-cell adhesion",15,-0.743109811333822,-1.90658792787512,0.000280914342139062,0.0123328247768369,0.0105105477435343,1445,"tags=53%, list=12%, signal=47%","Abat/Cd9/Ubash3b/Ptger3/Serpine2/Alox12/Prkg1/Cd24a","FucoVsCtrl","Suppressed"
"GO:1903829","GO:1903829","positive regulation of protein localization",373,-0.373288421634887,-1.42321835150637,0.000284809368655593,0.0124029886350016,0.0105703443103757,2808,"tags=32%, list=22%, signal=26%","Sri/Crebrf/Efcab7/App/Ywhae/Ppp3cb/Dnm1l/Sorbs1/Trim8/Pfkm/Ppp1r9b/Mcu/Sptbn1/Rack1/Vamp8/Serp1/Anp32b/Rhog/Bcas3/Ergic3/Kif3a/Lrp4/Cdc42/Tgfb1/Lgals3/Park7/Gsk3b/Pdcd10/Kcnn4/Unc13b/Asph/Pgrmc1/Syt11/Abhd17a/Mapk1/Lamtor5/Ogt/Ect2/Pecam1/Gsk3a/Dzip1/Jak2/Arf1/Arpc2/Tsg101/Il1a/Edem1/Akt2/Ormdl3/Myh10/Nlgn2/Adam9/Sar1b/Frmd4a/Dlg4/Prkcq/Cct8/Prkaa2/Oxct1/Rtn4/Tm7sf3/Zdhhc2/Abat/Ppm1a/Dynll1/Golph3l/Atp2c1/Camk1/Rab11a/Trem2/Cnst/Ephb2/Ppia/Yap1/Bicd1/Sytl4/Cd81/Golph3/Oaz2/Gpsm2/Arrb1/Nptn/Prkn/Flna/Fcer1g/Prkaca/Map1a/Tomm7/Cfl1/Pls1/Mavs/Itgb1/Ank3/Rac1/Glrx/Src/Rph3al/Pfkfb2/Bcap31/Wwtr1/Tfrc/Myom1/Ptp4a3/Stom/Cct7/Sqstm1/Dtx3l/Mff/Fis1/Sh3glb1/Oaz1/Glul/Cenpq/Epb41/Mpc2/Atp2b4/Bsg/Chp1/Prnp","FucoVsCtrl","Suppressed"
"GO:0002286","GO:0002286","T cell activation involved in immune response",88,0.362505403530289,1.69979643438274,0.000291040248497011,0.0125729387350709,0.010715182875191,1867,"tags=32%, list=15%, signal=27%","Il23a/Clec4e/Nlrp3/Nfkbid/Ccr7/Il6/Irf4/Lef1/Nfkbiz/Irf1/Ifnk/Bcl3/Zc3h12a/Icam1/Myb/Bcl6/Malt1/Foxp1/Il4/Slamf6/Eif2ak4/Relb/Smad7/Cd46/H2-DMb1/Foxp3/Cracr2a/Mtor","FucoVsCtrl","Activated"
"GO:0007044","GO:0007044","cell-substrate junction assembly",73,-0.517537153316048,-1.77920306408307,0.00029371461528414,0.0125877692264632,0.0107278220386154,2699,"tags=42%, list=22%, signal=34%","Dst/Coro1c/Sorbs1/Tns1/Bcas3/Ptk2/Lamc1/Efna5/Bcr/Arhgap6/Fn1/Itgb4/Gpm6b/Ptprj/Lims1/Wdpcp/Ptpn11/Cfl1/S100a10/Rac1/Tln1/Src/Dusp3/Actn1/Vcl/Kdr/Itga2/Cttn/Actg1/Itgb3/Dmtn","FucoVsCtrl","Suppressed"
"GO:0034765","GO:0034765","regulation of ion transmembrane transport",288,-0.394772366430023,-1.4977181319116,0.000299077490833922,0.0127166807126235,0.0108376857847153,2808,"tags=34%, list=22%, signal=27%","Sri/Cacnb2/Ppp2ca/App/Ywhae/Slmap/Ahr/Lcn2/Mmp9/Rem1/Kcna3/1810037I17Rik/Stim1/Mink1/Wnk4/Calm2/Septin2/Tgfb1/Park7/Cd63/Bin1/Wnk1/Ehd3/Asph/Lyn/Gsto1/Grin2d/Wwp2/Kcnj5/Dbi/Cnih3/Pde4d/Clcn1/Cyba/Arf1/Shisa9/Dapk1/Nedd4/Tmc1/Clic1/Nlgn2/G6pdx/Dlg4/Nipsnap2/Sumo1/Kcnmb1/Slc25a4/Fkbp1a/Tpcn1/Cox17/Shank3/Prkca/Trem2/Ephb2/Cacna1c/Akap7/Plp1/Trpc1/Ptpn3/Vdac1/Fhl1/Trpc6/Ywhah/Flna/Gnb5/S100a1/Rasgrf2/Hk1/Cfl1/Fkbp1b/Itgb1/Ank3/Ubash3b/Glrx/Clic4/Ptger3/Calm3/Arl6ip1/Agtr1a/Ppif/Capn3/Rgs9/F2r/Tesc/Ndufa4/Stom/P2rx1/Itgb3/F2rl3/Kcna4/Snca/Iscu/Atp2b4/Slc6a9/Slc43a1/Reln/Chp1/Kel/Prnp","FucoVsCtrl","Suppressed"
"GO:0043270","GO:0043270","positive regulation of ion transport",187,-0.425161676256298,-1.58304282040863,0.000304875931982743,0.012861953380522,0.0109614932124059,2540,"tags=34%, list=20%, signal=28%","Stim1/Pla2g3/Wnk4/Vamp8/Arrb2/Calm2/Lgals3/Wnk1/Stxbp1/Ehd3/Asph/Gsto1/Orai1/Dbi/Arf1/Il1a/Akt2/Akt3/G6pdx/Nipsnap2/Sumo1/Rtn4/Kcnmb1/Abat/Cox17/Shank3/Trem2/Pla2g4a/Ephb2/Cacna1c/Akap7/Plp1/Trpc1/P2ry12/Fhl1/Trpc6/Flna/S100a1/Cfl1/Itgb1/Ank3/Glrx/Mif/Calm3/Pla2g10/Mylk/Arl6ip1/Tspo/P2ry1/Agtr1a/Capn3/Rgs9/F2r/Slc6a4/Tesc/Ndufa4/Gnas/P2rx1/F2rl3/Snca/Pink1/Slc6a9/Reln/Chp1","FucoVsCtrl","Suppressed"
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation",14,0.701246521215143,2.14380613242559,0.000307470879448059,0.0128708740234071,0.0109690957564008,1709,"tags=64%, list=14%, signal=56%","Il23a/Nlrp3/Nfkbid/Nfkbiz/Zc3h12a/Malt1/Il4/Smad7/Foxp3","FucoVsCtrl","Activated"
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",373,-0.372771920732918,-1.42124911399551,0.000312150510348751,0.0129662519683327,0.0110503808197955,2811,"tags=28%, list=22%, signal=23%","Csnk1e/Bag6/Anapc11/Birc2/Ppp2cb/Ddb1/Rffl/Fbxo44/Calr/Usp19/Rack1/Pcbp2/Kbtbd7/Spsb3/Fbxw5/Arrb2/Ccnf/Smurf2/Park7/Ubxn1/Gsk3b/Ubqln2/Psmc3/Fbxw11/Maea/Wwp2/Rpl11/Ctnnb1/Cdc34/Sgta/Ogt/Gid4/Ube2k/Ankib1/Marchf6/Aup1/Fbxw4/Arel1/Gsk3a/Gna12/Siah1a/Pcnp/Arih1/Svip/Fbxl2/Edem1/Ube2s/Nedd4/Ubxn11/Fbxo2/Ube2j1/Trip12/Canx/Rnf19b/Usp14/Sumo1/Psmb5/Psmd2/Rnf5/Rnf144b/Hace1/Derl1/Eif3h/Amfr/Trim9/Rnf180/Arrb1/Psmd8/Prkn/Siah1b/Rnf187/Psma5/Gid8/Sec61b/Ubxn2a/Map1a/Rnf14/Otud5/Gipc1/Spop/Erlec1/Prickle1/Pmp22/Bcap31/Vcp/Kif14/Clu/Wwtr1/Sdcbp/Gabarap/Skp1/Psmd4/Cul4a/Rmnd5a/Dcaf12/Ifi27/Fzr1/Psmd10/Dnajb2/Wdr26/Ube2c/Ube2b/Yod1/Fbxo9/Ube2h/Rad23a","FucoVsCtrl","Suppressed"
"GO:0032350","GO:0032350","regulation of hormone metabolic process",29,0.551250097070476,2.08953676544086,0.000315295035279305,0.0129732409860362,0.011056337152232,1828,"tags=34%, list=15%, signal=30%","Gh/Cyp17a1/Ffar3/Ppargc1a/Bmp6/Pde8b/Tcf7l2/Egr1/Dgkq/Nr3c1","FucoVsCtrl","Activated"
"GO:0022904","GO:0022904","respiratory electron transport chain",72,-0.517825045450199,-1.78341350833748,0.000317123668547552,0.0129732409860362,0.011056337152232,2396,"tags=42%, list=19%, signal=34%","Park7/Uqcrfs1/Sdhaf2/Bid/Ndufa8/Ndufs4/Ccnb1/Ndufc2/Ndufa12/Cox5b/Etfb/Ndufb8/Cox7c/Chchd2/Sod2/Ndufb6/Ndufa7/Ndufa5/Uqcrb/Uqcrq/Cox5a/Ndufs6/Uqcr10/Cox4i1/Ndufb9/Uqcrh/Cox6a1/Snca/Iscu/Pink1","FucoVsCtrl","Suppressed"
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation",28,0.567148527142801,2.13226476038282,0.000342107524535426,0.0138631227053802,0.0118147314752285,997,"tags=39%, list=8%, signal=36%","Il23a/Nlrp3/Nfkbid/Ccr7/Il6/Nfkbiz/Irf1/Socs1/Myb/Il2rg/Malt1","FucoVsCtrl","Activated"
"GO:2000516","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation",35,0.519775785227621,2.08403581677954,0.000344010822689064,0.0138631227053802,0.0118147314752285,997,"tags=40%, list=8%, signal=37%","Il23a/Nlrp3/Nfkbid/Ccr7/Cd55b/Il6/Nfkbiz/Irf1/Socs1/Myb/Il2rg/Cd160/Cd55/Malt1","FucoVsCtrl","Activated"
"GO:0032352","GO:0032352","positive regulation of hormone metabolic process",13,0.726038213185437,2.12512613886705,0.000365256914858837,0.0146102765943535,0.0124514871872346,1094,"tags=38%, list=9%, signal=35%","Gh/Cyp17a1/Ppargc1a/Bmp6/Egr1","FucoVsCtrl","Activated"
"GO:0051017","GO:0051017","actin filament bundle assembly",122,-0.455410577867881,-1.64949956025542,0.00036978604856419,0.0146826813400487,0.012513193531909,2055,"tags=30%, list=16%, signal=26%","Sh3pxd2b/Ppp1r9a/Add1/Actn4/Wasf2/Kiss1r/Myh10/Arhgap6/Prkcq/Cd47/Shank3/Rhoa/Itgb5/Arrb1/Tjp1/Prkn/Flna/Pfn1/Plek/Cfl1/Pls1/Ppm1e/S100a10/Rac1/Src/Pdlim1/F11r/Actn1/Zyx/Actg1/Cald1/Arhgap28/Tpm1/Fhdc1/Spire1/Dmtn/Add2","FucoVsCtrl","Suppressed"
"GO:0036344","GO:0036344","platelet morphogenesis",22,-0.693999357363096,-1.92163503095123,0.00037404369236033,0.0147433280200422,0.0125648791624999,1538,"tags=50%, list=12%, signal=44%","C1galt1c1/Wdr1/Myh9/Ptpn11/Tal1/Mpl/Actn1/Clec1b/Mpig6b/Gata1/Zfpm1","FucoVsCtrl","Suppressed"
"GO:0010035","GO:0010035","response to inorganic substance",332,-0.384255274547989,-1.46309874797899,0.00038088403538837,0.0149041579065014,0.0127019451008234,2446,"tags=28%, list=19%, signal=23%","Cpne3/Psap/Calm2/Park7/Gdi1/Wnk1/Gsk3b/Smpd1/Pdcd10/Asph/Met/Syt11/Mapk1/Ect2/Bnip3/Gss/Add1/Gsk3a/Slc25a24/Mapk3/Txn1/Il1a/Ggh/Adam9/Fn1/Dlg4/Ezh2/Sumo1/Prkaa2/Alad/Kcnmb1/Jund/Abat/Nek7/Prdx1/Pla2g4a/Casp3/Sod1/Sod2/Ppp1ca/Trpc1/Pef1/Trpc6/Prkn/Gapdh/Anxa5/Alox5ap/Syt13/Pam/Pde1c/Selenow/Cfl1/Ank3/Glrx/B2m/Src/Gsn/Sphk1/Ccs/Clic4/Calm3/Mylk/Kdr/Vcp/Ppif/Ank/Sord/Capn3/Dlg2/Aqp9/Tfrc/Ucp2/Aqp1/Epor/Foxo3/Prdx3/Abcb6/Selenom/Fbxo7/Hba-a1/Cacna1g/Thbs1/Gpx1/Snca/Txnrd2/Pink1/Dmtn/Atp2b4/Cat/Nqo1/Prdx2/Cd36/Prnp/Slc4a1","FucoVsCtrl","Suppressed"
"GO:0046034","GO:0046034","ATP metabolic process",188,-0.425265462042256,-1.58300888943778,0.000392910771302636,0.015264159460678,0.0130087534429014,2404,"tags=31%, list=19%, signal=25%","Tgfb1/Park7/Uqcrfs1/Sdhaf2/Eno1/Bid/Ndufa8/Atp6v1a/Ogt/Ccnb1/Ndufc2/Ldha/Ndufa12/Cox5b/Ndufb8/Ogdh/Foxk2/Tpi1/Cox7c/Nipsnap2/Prkaa2/Chchd2/Rhoa/Trem2/Cox7a2l/Pkm/Pgk1/Ndufb6/Ndufa7/Prkn/Gapdh/Uqcrb/Uqcrq/Hk1/Cox5a/Atp5pb/Ndufs6/Pfkfb2/Aldoa/Uqcr10/Chchd10/Vcp/Tspo/Ppif/Cox4i1/Htr2a/Ndufb9/Cox7a2/Uqcrh/Fis1/Cox6a1/Snca/Iscu/Pink1/Bcl2l1/Bpgm/Gadd45gip1/Slc4a1","FucoVsCtrl","Suppressed"
