"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"R-MMU-8873719","R-MMU-8873719","RAB geranylgeranylation",48,-0.548952794873622,-1.76696750972142,0.000768545857867129,0.00462568538203778,0.00310452076796327,2927,"tags=52%, list=24%, signal=40%","442827/67844/76338/69834/19344/216344/226421/19349/271457/19244/76308/270192/19334/235442/19340/76877/19326/19330/53869/19325/58222/80718/19346/19345/68328","FucoVsCtrl","Suppressed"
"R-MMU-354194","R-MMU-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ",12,-0.759359880304891,-1.82450767009179,0.00079985401030024,0.00478421994980827,0.00321092096975709,2079,"tags=75%, list=17%, signal=62%","14083/14268/215449/109905/21894/20779/22371/16399/16416","FucoVsCtrl","Suppressed"
"R-MMU-69202","R-MMU-69202","Cyclin E associated events during G1/S transition ",69,-0.500688858851069,-1.69518191898529,0.000809550334586733,0.00481232698893224,0.00322978496059944,3512,"tags=48%, list=28%, signal=34%","12576/19184/26965/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/11652/23797/19173/21762/12448/57296/26442/12443/19645/22186/21402/19185/228769/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-5205685","R-MMU-5205685","PINK1-PRKN Mediated Mitophagy",22,-0.664102997791915,-1.8596890486545,0.000827330758472586,0.00488784981846074,0.00328047197741148,1163,"tags=68%, list=9%, signal=62%","170731/78294/68512/66734/223696/66119/22333/50873/66169/22186/18412/67526/67443/22187/68943","FucoVsCtrl","Suppressed"
"R-MMU-1482839","R-MMU-1482839","Acyl chain remodelling of PE",16,-0.712198078480352,-1.83298715200472,0.0009244545901096,0.00542835225777771,0.00364322925755645,1745,"tags=56%, list=14%, signal=48%","14792/18783/67216/67452/66350/232889/26565/105501/225845","FucoVsCtrl","Suppressed"
"R-MMU-72187","R-MMU-72187","mRNA 3'-end processing",55,0.406050599701534,1.76449499264659,0.00103082550327244,0.0060162724827355,0.0040378109027705,6081,"tags=75%, list=49%, signal=38%","20383/225027/233073/67337/225160/20384/433702/20382/269061/69823/94230/21681/53817/51796/108121/70579/68134/331401/54451/71713/74320/74737/66231/22185/192160/68188/107829/66511/68092/54188/108062/432508/386612/51786/19826/64340/110809/69207/60365/192170/54196","FucoVsCtrl","Activated"
"R-MMU-187577","R-MMU-187577","SCF(Skp2)-mediated degradation of p27/p21",60,-0.51743052831868,-1.72697042085418,0.00104702778224729,0.00607402261628999,0.00407656980532553,3512,"tags=50%, list=28%, signal=36%","12576/19184/26965/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/12448/57296/26442/12443/22186/21402/19185/228769/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-6806834","R-MMU-6806834","Signaling by MET",54,-0.527063332027827,-1.73299385265585,0.00107454085170041,0.00619630443226047,0.00415863903526035,2276,"tags=35%, list=18%, signal=29%","53867/19246/13858/14083/12929/14268/215449/14388/19271/109905/19247/16412/19353/20779/16398/22186/12843/22187/74334","FucoVsCtrl","Suppressed"
"R-MMU-69052","R-MMU-69052","Switching of origins to a post-replicative state",88,-0.475458167995013,-1.65538651537191,0.00109754882708036,0.00629130666951418,0.00422239962297831,3500,"tags=47%, list=28%, signal=34%","19184/26965/217232/19188/56438/23834/18393/26443/26444/19175/19170/78294/52717/69077/66156/17216/26445/19166/18392/23997/19172/19182/19186/17215/77891/19173/21762/12448/103554/57296/26442/22186/21402/19185/228769/22187/56371/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-9707564","R-MMU-9707564","Cytoprotection by HMOX1",46,-0.550241472760431,-1.75974227198341,0.00114757385044903,0.00653913383421545,0.00438872839723265,1589,"tags=39%, list=13%, signal=34%","17709/20467/109778/66379/17708/17978/12867/20463/12858/59035/110323/12857/17992/12868/101488143/12861/66142/233016","FucoVsCtrl","Suppressed"
"R-MMU-8866652","R-MMU-8866652","Synthesis of active ubiquitin: roles of E1 and E2 enzymes",30,-0.600568307617767,-1.79044977237964,0.00117198032439869,0.00662012032026772,0.00444308233769949,2086,"tags=40%, list=17%, signal=33%","216150/53323/77891/22195/22201/22186/22193/22187/67615/68612/22210/22214","FucoVsCtrl","Suppressed"
"R-MMU-71291","R-MMU-71291","Metabolism of amino acids and derivatives",175,-0.419587942659826,-1.54685654306365,0.00118240985990244,0.00662012032026772,0.00444308233769949,2540,"tags=27%, list=21%, signal=22%","209027/574418/66071/19166/18408/23997/19172/19182/14431/19186/56752/18293/19125/11992/11484/27376/19173/11702/21762/100434/56551/13195/103554/192166/18247/57296/26442/12709/17254/18263/15473/217593/66885/19185/228769/18245/14645/228608/53380/19192/26943/54375/20539/246221/18104/56442/27053","FucoVsCtrl","Suppressed"
"R-MMU-68877","R-MMU-68877","Mitotic Prometaphase",175,-0.419410716971722,-1.54620318130711,0.00118240985990244,0.00662012032026772,0.00444308233769949,2768,"tags=33%, list=22%, signal=26%","76478/27373/70385/19052/22627/19053/236266/20877/14211/13589/22143/13001/53598/22154/110379/66336/68121/102920/68014/54392/268697/68097/16319/229841/228421/69654/68549/56455/227613/76789/26886/218914/12236/52696/16563/73710/66442/26370/18747/53857/22146/60411/208628/19088/66977/78177/545486/22142/67629/22145/108000/12442/22151/12235/83815/225849/225659","FucoVsCtrl","Suppressed"
"R-MMU-9013106","R-MMU-9013106","RHOC GTPase cycle",59,-0.515025082094692,-1.71362103544044,0.00120538780208423,0.00670975984628388,0.00450324375101743,1972,"tags=36%, list=16%, signal=30%","14251/59079/110279/22319/207212/11848/208846/68743/73910/21873/94190/110596/109333/404710/218581/19285/12704/22042/13830/56419/229658","FucoVsCtrl","Suppressed"
"R-MMU-174154","R-MMU-174154","APC/C:Cdc20 mediated degradation of Securin",66,-0.511083697096832,-1.72628019421707,0.00123745867573276,0.00680955831274657,0.00457022331969874,3500,"tags=48%, list=28%, signal=35%","19184/107995/217232/19188/26443/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/19186/77891/19173/21762/103554/57296/26442/22186/19185/228769/30939/22187/53380/19192/68612","FucoVsCtrl","Suppressed"
"R-MMU-8939211","R-MMU-8939211","ESR-mediated signaling",119,-0.445030264313938,-1.59878005077354,0.00123297522532038,0.00680955831274657,0.00457022331969874,2413,"tags=33%, list=20%, signal=27%","319155/319150/12314/319149/14688/17978/319161/14083/26413/319187/319178/69386/665596/26417/11652/23797/319181/319179/319148/14678/319183/319153/319158/14707/20021/14697/66066/100041230/20779/59035/16589/665622/20698/68024/12315/78303/56484/319180/15078","FucoVsCtrl","Suppressed"
"R-MMU-8866654","R-MMU-8866654","E3 ubiquitin ligases ubiquitinate target proteins",48,-0.539523207346202,-1.7366155833871,0.0013255822261091,0.00725304365763104,0.00486786774420447,2019,"tags=35%, list=16%, signal=30%","319187/319178/665596/319181/319179/22195/319183/58186/68441/665622/109331/68024/22186/66317/319180/22187/22210","FucoVsCtrl","Suppressed"
"R-MMU-453279","R-MMU-453279","Mitotic G1 phase and G1/S transition",125,-0.436061502583938,-1.56928999434398,0.00134663650621999,0.00732661556773927,0.00491724540481162,2743,"tags=33%, list=22%, signal=26%","69077/19052/19053/17216/26445/13555/19166/18392/23997/18968/19172/17096/12445/19182/19186/17215/16452/11652/23797/19173/59001/70024/21762/231506/12448/57296/26442/12443/19645/12579/20779/19646/22186/21402/19185/228769/22187/242705/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-190840","R-MMU-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",11,-0.765259091411565,-1.80253536718309,0.00158139683288363,0.00848756657244106,0.00569641566975877,1330,"tags=73%, list=11%, signal=65%","227613/73710/53857/22146/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-190872","R-MMU-190872","Transport of connexons to the plasma membrane",11,-0.765259091411565,-1.80253536718309,0.00158139683288363,0.00848756657244106,0.00569641566975877,1330,"tags=73%, list=11%, signal=65%","227613/73710/53857/22146/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-6807070","R-MMU-6807070","PTEN Regulation",104,-0.445014677142215,-1.57930808051602,0.00158646104157777,0.00848756657244106,0.00569641566975877,3250,"tags=38%, list=26%, signal=29%","54170/26443/26444/19175/19170/78294/234366/69077/83409/26445/66508/66096/19166/13001/11798/23997/19172/19182/66894/68576/116871/19186/11652/23797/17999/14056/19173/21762/103554/57296/26442/68441/19646/22186/52187/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-69563","R-MMU-69563","p53-Dependent G1 DNA Damage Response",62,-0.505709855125102,-1.69673230284531,0.00160999098860862,0.00851879847269289,0.00571737690575879,3229,"tags=47%, list=26%, signal=35%","12576/19184/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/12448/103554/57296/26442/22186/19185/228769/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-69580","R-MMU-69580","p53-Dependent G1/S DNA damage checkpoint",62,-0.505709855125102,-1.69673230284531,0.00160999098860862,0.00851879847269289,0.00571737690575879,3229,"tags=47%, list=26%, signal=35%","12576/19184/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/12448/103554/57296/26442/22186/19185/228769/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-5688426","R-MMU-5688426","Deubiquitination",221,-0.392330111375449,-1.46289068680293,0.00165055874646362,0.0086857271740135,0.00582941081581056,2743,"tags=28%, list=22%, signal=22%","69077/70675/11797/360216/26445/71472/19166/216869/66313/23997/19172/19182/107260/108155/19186/71586/74158/15267/269582/68837/16151/59025/319164/19173/21762/14232/11848/319192/18002/103554/225280/24110/22333/109689/22335/57296/50873/26442/229603/84585/71954/24075/22186/269523/12021/11465/665433/108645/56208/30940/54601/19185/228769/14479/66889/22187/53380/19192/12428/226418/19358","FucoVsCtrl","Suppressed"
"R-MMU-5607764","R-MMU-5607764","CLEC7A (Dectin-1) signaling",88,-0.467761965269855,-1.62859090837978,0.00172182831665593,0.00901152537467204,0.0060480697164001,2743,"tags=35%, list=22%, signal=28%","69077/19056/26445/19166/12314/23997/19172/19182/19058/103583/216150/19186/16151/19173/21762/103554/68652/57296/26442/20779/12315/66589/22186/22192/21402/19185/228769/22187/66724/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-8856828","R-MMU-8856828","Clathrin-mediated endocytosis",106,-0.448736614660144,-1.59784962575152,0.00206847220740528,0.0107672364093583,0.00722641214991089,3202,"tags=42%, list=26%, signal=32%","67300/22134/100017/56085/14784/78294/71770/22041/66713/11772/320634/68089/22320/216869/19344/30948/13858/54609/229521/233489/76709/271457/17113/66691/13854/22319/67771/56378/232910/23970/18002/109689/56443/66147/11461/22186/108800/11607/11465/19345/11773/22042/12848/16443/22187","FucoVsCtrl","Suppressed"
"R-MMU-397014","R-MMU-397014","Muscle contraction",78,-0.480976191244843,-1.66445855133294,0.0021749706566427,0.0112607351739082,0.00755762299478561,1457,"tags=42%, list=12%, signal=38%","109552/12296/20411/17907/59069/20866/67938/12314/65973/50875/13400/12288/16419/52150/53313/22063/21955/18747/242202/14226/21894/11669/60596/12315/22330/54195/326618/17904/98932/22003/22004/381290/21916","FucoVsCtrl","Suppressed"
"R-MMU-456926","R-MMU-456926","Thrombin signalling through proteinase activated receptors (PARs)",26,-0.612993240526602,-1.76956503586297,0.00219821537578901,0.0113202214271915,0.00759754709110302,2657,"tags=58%, list=22%, signal=45%","14701/216869/14688/26413/14673/26417/14682/109689/14707/14697/66066/20779/14064/14062/14065","FucoVsCtrl","Suppressed"
"R-MMU-174411","R-MMU-174411","Polymerase switching on the C-strand of the telomere",24,0.511598240044578,1.80553596644608,0.00237761006979327,0.0121789281766538,0.00817386664531394,3214,"tags=54%, list=26%, signal=40%","106344/72107/18971/69263/19075/101185/68964/19687/108689/18538/214901/497652/18969","FucoVsCtrl","Activated"
"R-MMU-195721","R-MMU-195721","Signaling by WNT",180,-0.405682631652352,-1.49542223568303,0.00241204425850296,0.0122899397933246,0.00824837190042227,2763,"tags=39%, list=22%, signal=31%","56433/26931/14700/26443/67300/26444/14706/19175/19170/78294/65114/71770/27373/69077/11772/19052/19056/19053/14701/192199/360216/20187/26445/240756/13016/19166/216869/66313/12314/13001/11798/56637/23997/19172/73739/14688/19182/19058/12387/19186/11652/22631/19173/67087/21762/18750/11848/232910/103554/18719/208846/18099/57296/14707/26442/14697/18643/66066/19353/106042/12315/22186/11773/21402/19185/228769/20679/22187/225849/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-8875878","R-MMU-8875878","MET promotes cell motility",22,-0.639126330675515,-1.78974683417468,0.00245112613414434,0.0124233393009526,0.00833790274994251,2079,"tags=50%, list=17%, signal=42%","14083/12929/14268/215449/14388/109905/16412/19353/20779/16398/12843","FucoVsCtrl","Suppressed"
"R-MMU-5223345","R-MMU-5223345","Miscellaneous transport and binding events",19,-0.651586342868571,-1.74233904688267,0.00248239778857905,0.0125159637193802,0.00840006746865548,1956,"tags=42%, list=16%, signal=35%","100604/11518/74552/433926/11732/13829/233280/11519","FucoVsCtrl","Suppressed"
"R-MMU-450408","R-MMU-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",53,-0.513899603252048,-1.686011689979,0.00251051044734632,0.0125917789624714,0.00845095073832589,3500,"tags=51%, list=28%, signal=37%","19184/19188/208643/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/19185/228769/22187/18458/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-5689880","R-MMU-5689880","Ub-specific processing proteases",159,-0.420362939433614,-1.53742084291241,0.00253901740568418,0.0126687759672221,0.00850262714529636,2453,"tags=29%, list=20%, signal=23%","69077/11797/26445/71472/19166/216869/66313/23997/19172/19182/107260/19186/71586/15267/269582/16151/59025/319164/19173/21762/14232/319192/103554/24110/22333/109689/22335/57296/26442/84585/71954/24075/22186/665433/108645/56208/30940/54601/19185/228769/14479/66889/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-1169091","R-MMU-1169091","Activation of NF-kappaB in B cells",61,-0.493545331887808,-1.64926867853699,0.00259416179627675,0.0127479492735369,0.00855576417330892,3500,"tags=49%, list=28%, signal=35%","19184/26965/12042/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/103583/19186/16151/19173/21762/103554/57296/26442/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-141424","R-MMU-141424","Amplification of signal from the kinetochores",85,-0.459587548620406,-1.59771160184888,0.0026078359365387,0.0127479492735369,0.00855576417330892,3398,"tags=45%, list=28%, signal=33%","107995/13427/52276/26931/18472/19387/56150/66140/234865/75786/70385/19052/19053/20877/13589/110379/66336/102920/68014/68097/16319/229841/228421/68549/56455/26886/12236/52696/16563/66442/60411/208628/66977/67629/108000/12235/83815/225849","FucoVsCtrl","Suppressed"
"R-MMU-141444","R-MMU-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",85,-0.459587548620406,-1.59771160184888,0.0026078359365387,0.0127479492735369,0.00855576417330892,3398,"tags=45%, list=28%, signal=33%","107995/13427/52276/26931/18472/19387/56150/66140/234865/75786/70385/19052/19053/20877/13589/110379/66336/102920/68014/68097/16319/229841/228421/68549/56455/26886/12236/52696/16563/66442/60411/208628/66977/67629/108000/12235/83815/225849","FucoVsCtrl","Suppressed"
"R-MMU-2454202","R-MMU-2454202","Fc epsilon receptor (FCERI) signaling",113,-0.444640257131318,-1.59052305426038,0.00257790892157295,0.0127479492735369,0.00855576417330892,2743,"tags=35%, list=22%, signal=27%","69077/19056/26445/57257/19166/12314/23997/19172/17096/19182/19058/103583/216150/26413/19186/26417/16797/74769/16151/18761/17444/19173/21762/103554/68652/57296/26442/14127/19353/12315/66589/22186/21402/19185/228769/22187/66724/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-8878159","R-MMU-8878159","Transcriptional regulation by RUNX3",73,-0.486109646765096,-1.66123766236468,0.00269534699466682,0.0131091876558796,0.00879820869072531,3229,"tags=42%, list=26%, signal=32%","19184/19188/18519/26443/26444/19175/19170/78294/69077/26445/19166/66313/21803/23997/19172/19182/12387/19186/19173/21762/22601/57296/26442/12443/20779/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-174084","R-MMU-174084","Autodegradation of Cdh1 by Cdh1:APC/C",64,-0.505063884677285,-1.69499285439866,0.002918311462144,0.0141222810957018,0.00947814460595828,3229,"tags=47%, list=26%, signal=35%","19184/217232/19188/26443/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/19186/77891/19173/21762/57296/26442/22186/19185/228769/22187/56371/53380/19192/68612","FucoVsCtrl","Suppressed"
"R-MMU-2029482","R-MMU-2029482","Regulation of actin dynamics for phagocytic cup formation",52,-0.516000707102399,-1.68493398858825,0.00296022881116153,0.0142535017257427,0.00956621310554304,2911,"tags=50%, list=24%, signal=38%","14784/15516/16885/66713/57257/68089/11867/12540/14083/26413/26417/76709/242687/101314/17909/67771/17886/56378/14129/329165/56443/19353/11461/50884/11465/245880","FucoVsCtrl","Suppressed"
"R-MMU-8955332","R-MMU-8955332","Carboxyterminal post-translational modifications of tubulin",18,-0.680390156024845,-1.80323164957827,0.00302789125576391,0.0145067625835853,0.00973618869357969,1330,"tags=56%, list=11%, signal=50%","227613/73710/74410/53857/22146/545486/22142/22145/22151/70892","FucoVsCtrl","Suppressed"
"R-MMU-2129379","R-MMU-2129379","Molecules associated with elastic fibres",15,-0.695731815834189,-1.77186614648556,0.00309930381903899,0.0147753939491809,0.00991648017139104,2742,"tags=73%, list=22%, signal=57%","246707/58859/21803/14268/16997/100952/12156/16419/16412/268977/16416","FucoVsCtrl","Suppressed"
"R-MMU-8951664","R-MMU-8951664","Neddylation",196,-0.396779103202947,-1.46864641941328,0.00319659949617461,0.0151641641123948,0.0101774025960654,2854,"tags=37%, list=23%, signal=29%","19184/26965/19188/56438/380928/28199/100737/50754/71833/50762/26443/26444/19175/19170/76843/50789/78294/99311/76294/216233/54607/69077/109082/13194/26445/230903/217365/211255/79043/19166/30839/12449/98193/69456/23997/19172/19182/103583/212919/19186/230796/30838/230904/78541/19173/21762/18002/103554/57296/26442/207952/242418/22186/67923/269523/22192/21402/69754/12848/67921/19185/99375/228769/74106/114893/65247/22187/71865/53380/19192/67673/71538","FucoVsCtrl","Suppressed"
"R-MMU-383280","R-MMU-383280","Nuclear Receptor transcription pathway",28,0.492662114535165,1.83631111567971,0.00331398177179307,0.0156439433639055,0.0104994056134208,902,"tags=25%, list=7%, signal=23%","217166/18124/15370/22259/13982/19016/218772","FucoVsCtrl","Activated"
"R-MMU-9020702","R-MMU-9020702","Interleukin-1 signaling",98,-0.452869556866593,-1.5976974597449,0.00349199903913834,0.016403878413123,0.011009434711327,2743,"tags=38%, list=22%, signal=30%","69077/11820/16179/26445/15289/211550/19166/23997/19172/71966/19182/103583/19186/93834/16175/16151/59025/19173/21762/54473/103554/24110/68652/57296/270151/26442/16177/66589/22186/21402/18412/19185/228769/22187/66724/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-2173789","R-MMU-2173789","TGF-beta receptor signaling activates SMADs",30,-0.566505208263335,-1.68889884517935,0.00375482625178637,0.0175529013615062,0.0117805994818438,3020,"tags=50%, list=24%, signal=38%","78294/20901/18550/66313/21803/16997/14225/16419/18002/16412/268977/22186/16416/22192/22187","FucoVsCtrl","Suppressed"
"R-MMU-8854214","R-MMU-8854214","TBC/RABGAPs",31,-0.575961250145602,-1.72046588917282,0.00385783013174134,0.0179472966998401,0.0120452972331003,2255,"tags=42%, list=18%, signal=34%","68449/226421/19349/224617/270192/235442/19326/53869/19346/56486/71648/93739/67443","FucoVsCtrl","Suppressed"
"R-MMU-68867","R-MMU-68867","Assembly of the pre-replicative complex",82,-0.465766635652531,-1.61538918590958,0.00403172023205498,0.0186660893436007,0.0125277136765271,3500,"tags=44%, list=28%, signal=32%","19184/217232/19188/23834/18393/26443/26444/19175/19170/78294/52717/69077/66156/17216/26445/19166/18392/23997/19172/19182/19186/17215/77891/19173/21762/57296/26442/16646/22186/19185/228769/22187/56371/53380/19192/68612","FucoVsCtrl","Suppressed"
"R-MMU-1482788","R-MMU-1482788","Acyl chain remodelling of PC",17,-0.65932885568565,-1.71678297009316,0.00412909268300709,0.0188360881544364,0.012641808085286,1745,"tags=53%, list=14%, signal=46%","237625/14792/18783/67216/67452/66350/232889/26565/225845","FucoVsCtrl","Suppressed"
"R-MMU-140837","R-MMU-140837","Intrinsic Pathway of Fibrin Clot Formation",12,-0.7139785182315,-1.71547024879838,0.0041542423401198,0.0188360881544364,0.012641808085286,779,"tags=67%, list=6%, signal=63%","14058/14723/19128/14069/22371/20720/54368/14724","FucoVsCtrl","Suppressed"
"R-MMU-190861","R-MMU-190861","Gap junction assembly",12,-0.71393015091725,-1.71535403705462,0.0041542423401198,0.0188360881544364,0.012641808085286,1330,"tags=67%, list=11%, signal=60%","227613/73710/53857/22146/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-73933","R-MMU-73933","Resolution of Abasic Sites (AP sites)",30,0.451161918121457,1.69241521801218,0.00416527350889405,0.0188360881544364,0.012641808085286,5544,"tags=83%, list=45%, signal=46%","106344/72774/18971/21665/70603/69263/18970/11546/19687/18538/22594/71726/18207/17193/16881/18974/22256/11792/68275/18972/72151/18294/18973/68240/19718","FucoVsCtrl","Activated"
"R-MMU-9007101","R-MMU-9007101","Rab regulation of trafficking",107,-0.423954535845417,-1.50924300283902,0.0041662375668691,0.0188360881544364,0.012641808085286,2881,"tags=37%, list=23%, signal=29%","216131/67844/76510/14569/329877/22627/59005/19344/19347/216344/14567/56715/68449/226421/60409/19349/224617/271457/11652/23797/76308/66691/270192/235442/19326/19330/53869/67091/19325/66226/80718/19346/76954/19345/68328/56486/71648/93739/67443/74760","FucoVsCtrl","Suppressed"
"R-MMU-163685","R-MMU-163685","Integration of energy metabolism",60,-0.484164033654794,-1.61594053539939,0.00422957622765649,0.0190330930244542,0.0127740275640978,2220,"tags=37%, list=18%, signal=30%","19084/14688/14682/55979/108079/14678/18750/12288/108097/70086/109905/14707/14697/66066/18747/224129/19088/21351/11512/14683/72674/12491","FucoVsCtrl","Suppressed"
"R-MMU-111996","R-MMU-111996","Ca-dependent events",23,-0.604021493554853,-1.71337476385057,0.00465401382963496,0.0208456526415743,0.0139905238256836,2381,"tags=52%, list=19%, signal=42%","12314/19084/26413/18750/18783/11515/18747/18575/224129/12315/19088/11512","FucoVsCtrl","Suppressed"
"R-MMU-9668328","R-MMU-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III",22,-0.618512925749262,-1.73202307216142,0.00472841333082198,0.0210808427665813,0.0141483712725375,2428,"tags=55%, list=20%, signal=44%","22143/68953/66700/227613/73710/53857/22146/545486/22142/22145/75608/22151","FucoVsCtrl","Suppressed"
"R-MMU-446652","R-MMU-446652","Interleukin-1 family signaling",105,-0.433670254176745,-1.53877358675588,0.00482680412489517,0.0214203335127836,0.0143762199014583,2743,"tags=36%, list=22%, signal=28%","69077/11820/16179/26445/15289/211550/19166/23997/19172/71966/19182/103583/19186/93834/16175/17082/16151/59025/19173/21762/54473/103554/24110/68652/57296/270151/26442/16177/66589/22186/21402/18412/19185/228769/22187/66724/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-189483","R-MMU-189483","Heme degradation",11,-0.735172306177519,-1.7316672192867,0.004947230745294,0.021854051411551,0.0146673089213448,554,"tags=45%, list=4%, signal=43%","109778/394436/14858/26357/233016","FucoVsCtrl","Suppressed"
"R-MMU-4420097","R-MMU-4420097","VEGFA-VEGFR2 Pathway",83,-0.456352760074675,-1.5819728909073,0.00511239331165968,0.0223783398142194,0.0150191841787514,2381,"tags=33%, list=19%, signal=26%","12314/12540/12387/14083/230126/13057/242687/11652/23797/101314/74769/18750/11848/12385/329165/18747/17974/19353/20779/20698/12315/11461/50884/16542/11465/16416/245880","FucoVsCtrl","Suppressed"
"R-MMU-9006925","R-MMU-9006925","Intracellular signaling by second messengers",209,-0.384022084975729,-1.4274523520138,0.00509063070063151,0.0223783398142194,0.0150191841787514,2743,"tags=30%, list=22%, signal=23%","69077/83409/19052/19053/16179/26445/66508/66096/19166/56212/12314/13001/11798/23997/19172/19084/19182/66894/26413/68576/116871/19186/26417/11652/23797/17999/17082/74769/14056/19173/14388/21762/14165/18750/103554/18719/57296/18590/26442/19247/18718/11515/18747/18575/68441/224129/19353/20779/19646/12315/19088/22186/11512/52187/56484/54601/19185/228769/22187/225849/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-445144","R-MMU-445144","Signal transduction by L1",16,-0.671586960168255,-1.72846614816622,0.00522818062811905,0.0227816196600844,0.0152898447519176,2362,"tags=50%, list=19%, signal=40%","13001/26413/26417/26396/16412/19353/16399/16416","FucoVsCtrl","Suppressed"
"R-MMU-917977","R-MMU-917977","Transferrin endocytosis and recycling",22,-0.615722425649303,-1.72420882874824,0.00542352937899441,0.0235263909548271,0.0157896967221554,2473,"tags=55%, list=20%, signal=44%","22041/73834/11964/68428/21871/54411/11974/11984/66144/66290/22042/11972","FucoVsCtrl","Suppressed"
"R-MMU-69615","R-MMU-69615","G1/S DNA Damage Checkpoints",64,-0.490814744658551,-1.64717278401586,0.00552787142747082,0.0238714806486745,0.0160213030751338,3229,"tags=45%, list=26%, signal=34%","12576/19184/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/12448/103554/57296/26442/22186/19185/228769/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-1168372","R-MMU-1168372","Downstream signaling events of B Cell Receptor (BCR)",73,-0.473642606793012,-1.61863263183781,0.00558272500169256,0.0240007329313836,0.0161080505218009,3500,"tags=49%, list=28%, signal=36%","19184/26965/12042/19188/15461/26443/26444/19175/19170/78294/69077/19056/26445/19166/12314/23997/19172/19182/19058/103583/19186/16151/19173/14225/21762/103554/57296/26442/12315/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-2142753","R-MMU-2142753","Arachidonic acid metabolism",24,-0.603137237863985,-1.73126144539066,0.00562431532827874,0.024072069605033,0.016155928007313,1323,"tags=42%, list=11%, signal=37%","330260/18783/269823/11690/21391/19224/12408/625249/11684/14775","FucoVsCtrl","Suppressed"
"R-MMU-68875","R-MMU-68875","Mitotic Prophase",98,-0.443950331892347,-1.56623095273824,0.00565491110397478,0.0240959265182642,0.016171939533491,2482,"tags=33%, list=20%, signal=26%","14211/319155/110379/319161/26413/319187/268697/319178/69386/665596/26417/15267/76044/76308/319181/64898/319164/319179/18750/319192/319183/319158/16905/232440/19645/100041230/665622/68024/665433/78303/12442/319180","FucoVsCtrl","Suppressed"
"R-MMU-9006934","R-MMU-9006934","Signaling by Receptor Tyrosine Kinases",297,-0.360268327373001,-1.36386650979398,0.00594741045086909,0.0252306443356252,0.016933503439989,2087,"tags=24%, list=17%, signal=21%","12387/14083/11964/26413/24063/12929/54401/230126/59079/14158/26417/13057/16452/242687/11652/23797/26396/17999/101314/13854/19248/74769/14268/21871/17444/72514/215449/19253/14388/54411/11974/19271/14165/18750/66340/11848/11984/232910/12385/22601/545622/329165/109905/18590/20021/19247/18747/17974/16412/66144/19353/20779/20698/12315/72349/11461/50884/66290/16542/16398/22186/71785/11465/11773/11972/16416/12843/22187/76890/245880/116701/74334","FucoVsCtrl","Suppressed"
